S	I	R	Total	Time
1199.30501451	49.7510296734	483.938032558	1732.99407674	60.0

1181.37916785	52.8252449193	498.795526554	1732.99993933	60.0

1178.1422466	48.8036803155	506.048178461	1732.99410537	61.0

1160.22356796	51.706761344	521.069610496	1732.9999398	61.0

1157.11356259	47.7159279431	528.164664555	1732.99415509	62.0

1139.24230266	50.4373458109	543.320292032	1732.9999405	62.0

1136.26505481	46.4919114629	550.237259944	1732.99422621	63.0

1118.47789041	49.0255239685	565.496527041	1732.99994142	63.0

1115.63817401	45.1400155238	572.216128924	1732.99431846	64.0

1097.96780055	47.4837835134	587.548358482	1732.99994254	64.0

1095.26917084	43.6721996007	594.05306053	1732.99443097	65.0

1077.74417763	45.8276989448	609.42806729	1732.99994387	65.0

1075.18889026	42.1031740595	615.702498107	1732.99456242	66.0

1057.83384524	44.0749981143	631.091102012	1732.99994537	66.0

1055.42284035	40.4495304939	637.122340242	1732.99471108	67.0

1038.25851578	42.24465925	652.496772007	1732.99994704	67.0

1035.99145754	38.7289074384	658.27450997	1732.99487495	68.0

1019.03513972	40.3560979995	673.608711118	1732.99994884	68.0

1016.91049946	36.9592451103	679.12530725	1732.99505182	69.0

1000.1763392	38.4284781613	694.395133389	1732.99995075	69.0

998.191509891	35.1581587237	699.645570796	1732.99523941	70.0

981.690882784	36.4801594092	714.82891056	1732.99995275	70.0

979.842313602	33.342441135	719.810680696	1732.99543543	71.0

963.584169711	34.5282808212	734.887504292	1732.99995482	71.0

961.867510762	31.5276923692	739.600434507	1732.99563764	72.0

945.858701466	32.5884697362	754.552785736	1732.99995694	72.0

944.268950694	29.7280652457	758.998827946	1732.99584389	73.0

928.51452614	30.6746603075	773.81077263	1732.99995908	73.0

927.046172241	27.9561118289	777.993768111	1732.99605218	74.0

911.549646911	28.7990039744	792.651310336	1732.99996122	74.0

910.196803803	26.2227137001	796.576743196	1732.9962607	75.0

894.960390272	26.9718539638	811.067719116	1732.99996335	75.0

893.716920147	24.5370791594	814.742468494	1732.9964678	76.0

878.741732654	25.2018070736	829.056425728	1732.99996546	76.0

877.60135587	22.9067917034	832.488524469	1732.99667204	77.0

862.88758616	23.4957878286	846.61659353	1732.99996752	77.0

861.843977207	21.3378959529	849.814999017	1732.99687218	78.0

847.39104549	21.8591622227	863.749761818	1732.99996953	78.0

846.437914961	19.8350092682	866.72414292	1732.99706715	79.0

832.244598892	20.2958704288	880.459502161	1732.99997148	79.0

831.375761967	18.4014493555	883.220044762	1732.99725608	80.0

817.440306442	18.8085699047	896.751097019	1732.99997337	80.0

816.649738706	17.0393700994	899.308329476	1732.99743828	81.0

802.969949068	17.3987821657	912.63124394	1732.99997517	81.0

802.251830744	15.7498995792	914.995882873	1732.9976132	82.0

788.825151734	16.067038103	928.107787068	1732.9999769	82.0

788.173901512	14.5332757173	930.290603203	1732.99778043	83.0

774.997484025	14.8130180792	943.18947645	1732.99997855	83.0

774.407783719	13.3889762547	945.201179742	1732.99793972	84.0

761.478541186	13.6356841619	957.885754772	1732.99998012	84.0

760.945352441	12.3158407763	959.736897675	1732.99809089	85.0

748.26000839	12.5334027581	972.206570455	1732.9999816	85.0

747.778582593	11.3121833322	973.907467977	1732.9982339	86.0

735.333710738	11.5040566396	986.162215625	1732.999983	86.0

734.899593238	10.3758948509	987.722880688	1732.99836878	87.0

722.691651243	10.5451459019	999.763187173	1732.99998432	87.0

722.300680847	9.50453503668	1001.19327973	1732.99849561	88.0

710.326038752	9.65387783009	1013.02006897	1732.99998555	88.0

709.974343407	8.69541382004	1014.32885735	1732.99861458	89.0

698.229307534	8.8272459511	1025.94343323	1732.99998671	89.0

697.913296985	7.94566270059	1027.13976619	1732.99872587	90.0

686.394130031	8.06209877569	1038.54375898	1732.99998779	90.0

686.110486129	7.25229651066	1039.63604712	1732.99882976	91.0

674.813424052	7.3551988818	1050.83136586	1732.9999888	91.0

674.559089325	6.6122662528	1051.82757093	1732.9989265	92.0

663.480355509	6.70327308077	1062.81636114	1732.99998973	92.0

663.252520488	6.02250373608	1063.7239922	1732.99901642	93.0

652.388337615	6.10305445577	1074.50859853	1732.9999906	93.0

652.184427351	5.47995876978	1075.3347137	1732.99909982	94.0

641.531027349	5.55131707477	1085.91764698	1732.9999914	94.0

641.348687476	4.98162967719	1086.66885989	1732.99917705	95.0

630.902319818	5.04490416879	1097.05276816	1732.99999215	95.0

630.739402446	4.52458787453	1097.7352581	1732.99924842	96.0

620.496341086	4.58075053705	1107.92290121	1732.99999283	96.0

620.350890761	4.10599722714	1108.54242628	1732.99931427	97.0

610.307439894	4.15589989905	1118.53665367	1732.99999346	97.0

610.177679817	3.72312885266	1119.09856627	1732.99937494	98.0

600.330178653	3.76751786406	1128.90229753	1732.99999405	98.0

600.214497292	3.37337199125	1129.41156147	1732.99943076	99.0

590.559323998	3.41290113508	1139.02776945	1732.99999458	99.0

590.456262215	3.05424151089	1139.48897831	1732.99948203	100.0

580.989837149	3.0894835083	1148.92067442	1732.99999507	100.0

580.898075901	2.76338256203	1149.33807061	1732.99952907	101.0

571.616864248	2.79483917375	1158.5882921	1732.99999552	101.0

571.535212939	2.49857284335	1158.96578639	1732.99957217	102.0

562.435726834	2.52668376889	1168.03758533	1732.99999593	102.0

562.363112327	2.25772288925	1168.37877639	1732.99961161	103.0

553.441912557	2.28287358484	1177.27521017	1732.99999631	103.0

553.377368882	2.03887474159	1177.58340404	1732.99964767	104.0

544.631066206	2.06140327709	1186.30752717	1732.99999665	104.0

544.573724954	1.84019932281	1186.58575631	1732.99968059	105.0

535.998981127	1.86040238688	1195.14061346	1732.99999697	105.0

535.948062523	1.65999278636	1195.39165531	1732.99971062	106.0

527.541591045	1.67813093898	1203.78027527	1732.99999725	106.0

527.496395689	1.49667208201	1204.00667022	1732.99973799	107.0

519.254962332	1.51297434327	1212.23206084	1732.99999752	107.0

519.214863579	1.34876993939	1212.43612939	1732.99976291	108.0

511.13528672	1.36343779458	1220.50127324	1732.99999775	108.0

511.099723674	1.21492944238	1220.68513246	1732.99978557	109.0

503.178874464	1.22814033451	1228.59298317	1732.99999797	109.0

503.147345552	1.09389833923	1228.75856228	1732.99980617	110.0

495.382147948	1.1058087124	1236.5120415	1732.99999816	110.0

495.354205049	0.984523209279	1236.66109662	1732.99982488	111.0

487.74163572	0.995271159157	1244.26309146	1732.99999834	111.0

487.716878805	0.885743585718	1244.39721947	1732.99984186	112.0

480.253966944	0.895451166625	1251.85058039	1732.9999985	112.0

480.232039201	0.796586115113	1251.97123194	1732.99985726	113.0

472.915866241	0.805361347704	1259.27877106	1732.99999865	113.0

472.896449643	0.716158818535	1259.38726275	1732.99987121	114.0

465.724148909	0.724097436465	1266.55175244	1732.99999878	114.0

465.706960202	0.643645505041	1266.64927814	1732.99988384	115.0

458.67571649	0.650832474477	1273.67344994	1732.9999989	115.0

458.660503559	0.578300376503	1273.76109134	1732.99989528	116.0

451.767552669	0.584811218084	1280.64763512	1732.99999901	116.0

451.754091253	0.51944285265	1280.72637152	1732.99990562	117.0

444.996719472	0.525344791795	1287.47793484	1732.99999911	117.0

444.984810212	0.46645263672	1287.54865212	1732.99991497	118.0

438.360353758	0.471805604892	1294.16783983	1732.9999992	118.0

438.349819525	0.418765035037	1294.23133886	1732.99992342	119.0

431.855663962	0.423622541652	1300.72071277	1732.99999928	119.0

431.846347465	0.375866537911	1300.77771705	1732.99993105	120.0

