S	I	R	Total	Time
295.81271111	4020.19342925	7754.49258198	12070.4987223	45.0

296.032919064	4003.99901989	7770.96345589	12070.9953948	45.0

244.297285109	3671.83454163	8154.43192322	12070.56375	46.0

244.729715436	3656.69917922	8169.56707224	12070.9959669	46.0

205.397228692	3345.8524928	8519.36641066	12070.6161322	47.0

205.991238704	3331.82342491	8533.18177138	12070.996435	47.0

175.623420064	3043.41398429	8851.62213445	12070.6595388	48.0

176.337706583	3030.49622589	8864.16289548	12070.996828	48.0

152.542112458	2764.54699184	9153.60724282	12070.6963471	49.0

153.344840357	2752.71515686	9164.93716735	12070.9971646	49.0

134.436682821	2508.57979795	9427.71163926	12070.72812	50.0

135.30414565	2497.78810382	9437.90520786	12070.9974573	50.0

120.081690163	2274.42904498	9676.24517533	12070.7559105	51.0

120.996647712	2264.61908917	9685.3819779	12070.9977148	51.0

108.591451906	2060.78760916	9901.40138944	12070.7804505	52.0

109.541597657	2051.89411182	9909.56223354	12070.997943	52.0

99.3178779812	1866.24630414	10105.2380857	12070.8022678	53.0

100.294576425	1858.20119206	10112.502378	12070.9981465	53.0

91.7809325348	1689.37190066	10289.6689241	12070.8217573	54.0

92.778235589	1682.10711553	10296.1129775	12070.9983286	54.0

85.620829629	1528.75627242	10456.4621237	12070.8392258	55.0

86.6347343013	1522.2056321	10462.1581256	12070.998492	55.0

80.5648199716	1383.04643123	10607.2436682	12070.8549194	56.0

81.5927186717	1377.14680499	10612.2591153	12070.998639	56.0

76.4038630595	1250.96191038	10743.5032679	12070.8690414	57.0

77.4441413884	1245.65390678	10747.9007231	12070.9987713	57.0

72.9760630955	1131.3037902	10866.6019102	12070.8817635	58.0

74.0278078108	1126.53210476	10870.438978	12070.9988906	58.0

70.1547804157	1022.95823468	10977.7802184	12070.8932335	59.0

71.2175685002	1018.67176478	10981.1096649	12070.9989981	59.0

67.8400085361	924.896465511	11078.1671062	12070.9035802	60.0

68.9137554266	921.048269675	11081.0370701	12070.9990952	60.0

65.9520556961	836.172471407	11168.7883901	12070.9129172	61.0

67.0369064212	832.719627947	11171.2426484	12070.9991828	61.0

64.4268692142	755.919328938	11250.5751469	12070.921345	62.0

65.5231205451	752.822732771	11252.6534085	12070.9992618	62.0

