5999827.05328	1096.69037929	76.3943757991	6001000.13803	0.5

5999823.5001	1098.67685106	77.9639141578	6001000.14087	0.51

5999819.94049	1100.66691887	79.5362954705	6001000.14371	0.52

5999816.37444	1102.66058923	81.1115248837	6001000.14655	0.53

5999812.80193	1104.65786866	82.6896075532	6001000.1494	0.54

5999809.22295	1106.65876369	84.2705486442	6001000.15226	0.55

5999805.63749	1108.66328084	85.8543533311	6001000.15512	0.56

5999802.04554	1110.67142667	87.4410267977	6001000.15799	0.57

5999798.44708	1112.68320774	89.0305742374	6001000.16086	0.58

5999794.84211	1114.69863063	90.6230008526	6001000.16374	0.59

5999791.23061	1116.71770191	92.2183118553	6001000.16662	0.6

5999787.61257	1118.74042819	93.816512467	6001000.16951	0.61

5999783.98798	1120.76681607	95.4176079185	6001000.1724	0.62

5999780.35682	1122.79687217	97.0216034502	6001000.1753	0.63

5999776.71909	1124.83060312	98.6285043118	6001000.1782	0.64

5999773.07478	1126.86801558	100.238315763	6001000.18111	0.65

5999769.42386	1128.90911619	101.851043071	6001000.18402	0.66

5999765.76634	1130.95391163	103.466691517	6001000.18694	0.67

5999762.10219	1133.00240857	105.085266386	6001000.18987	0.68

5999758.43141	1135.05461371	106.706772977	6001000.1928	0.69

5999754.75398	1137.11053375	108.331216597	6001000.19573	0.7

5999751.06989	1139.1701754	109.958602562	6001000.19867	0.71

5999747.37913	1141.23354541	111.588936198	6001000.20162	0.72

5999743.68169	1143.3006505	113.222222841	6001000.20457	0.73

5999739.97756	1145.37149743	114.858467838	6001000.20752	0.74

5999736.26671	1147.44609296	116.497676542	6001000.21048	0.75

5999732.54915	1149.52444388	118.139854319	6001000.21345	0.76

5999728.82486	1151.60655697	119.785006543	6001000.21642	0.77

5999725.09382	1153.69243904	121.433138599	6001000.2194	0.78

5999721.35603	1155.78209689	123.08425588	6001000.22238	0.79

5999717.61147	1157.87553736	124.738363791	6001000.22537	0.8

5999713.86013	1159.97276728	126.395467744	6001000.22837	0.81

5999710.102	1162.0737935	128.055573163	6001000.23136	0.82

5999706.33706	1164.1786229	129.718685482	6001000.23437	0.83

5999702.56531	1166.28726233	131.384810142	6001000.23738	0.84

5999698.78672	1168.3997187	133.053952597	6001000.24039	0.85

5999695.0013	1170.5159989	134.72611831	6001000.24342	0.86

5999691.20902	1172.63610984	136.401312753	6001000.24644	0.87

5999687.40987	1174.76005845	138.079541408	6001000.24947	0.88

5999683.60385	1176.88785168	139.760809767	6001000.25251	0.89

5999679.79093	1179.01949646	141.445123334	6001000.25555	0.9

5999675.97111	1181.15499976	143.132487619	6001000.2586	0.91

5999672.14438	1183.29436856	144.822908146	6001000.26166	0.92

5999668.31072	1185.43760985	146.516390445	6001000.26472	0.93

5999664.47011	1187.58473062	148.21294006	6001000.26778	0.94

5999660.62255	1189.73573789	149.912562543	6001000.27085	0.95

5999656.76802	1191.89063868	151.615263456	6001000.27393	0.96

5999652.90652	1194.04944004	153.32104837	6001000.27701	0.97

5999649.03802	1196.21214902	155.029922869	6001000.2801	0.98

5999645.16252	1198.37877267	156.741892544	6001000.28319	0.99

5999641.28	1200.54931809	158.456962998	6001000.28629	1.0

5999637.39046	1202.72379234	160.175139844	6001000.28939	1.01

5999633.49387	1204.90220255	161.896428705	6001000.2925	1.02

5999629.59022	1207.08455582	163.620835213	6001000.29561	1.03

5999625.67951	1209.27085928	165.348365012	6001000.29874	1.04

5999621.76172	1211.46112007	167.079023755	6001000.30186	1.05

5999617.83683	1213.65534535	168.812817106	6001000.30499	1.06

5999613.90484	1215.85354228	170.549750738	6001000.30813	1.07

5999609.96573	1218.05571805	172.289830335	6001000.31127	1.08

5999606.01948	1220.26187984	174.033061592	6001000.31442	1.09

5999602.06609	1222.47203486	175.779450213	6001000.31758	1.1

5999598.10555	1224.68619032	177.529001914	6001000.32074	1.11

5999594.13783	1226.90435347	179.281722419	6001000.32391	1.12

5999590.16293	1229.12653154	181.037617464	6001000.32708	1.13

5999586.18083	1231.35273179	182.796692795	6001000.33025	1.14

5999582.19152	1233.5829615	184.558954168	6001000.33344	1.15

5999578.19499	1235.81722794	186.324407351	6001000.33663	1.16

5999574.19123	1238.05553842	188.09305812	6001000.33982	1.17

5999570.18021	1240.29790024	189.864912263	6001000.34302	1.18

5999566.16193	1242.54432072	191.639975579	6001000.34623	1.19

5999562.13638	1244.79480721	193.418253875	6001000.34944	1.2

5999558.10354	1247.04936706	195.199752971	6001000.35266	1.21

5999554.0634	1249.30800761	196.984478696	6001000.35588	1.22

5999550.01594	1251.57073626	198.77243689	6001000.35911	1.23

5999545.96116	1253.83756039	200.563633405	6001000.36235	1.24

5999541.89903	1256.1084874	202.358074102	6001000.36559	1.25

5999537.82955	1258.38352472	204.155764851	6001000.36884	1.26

5999533.7527	1260.66267976	205.956711536	6001000.37209	1.27

5999529.66847	1262.94595997	207.760920051	6001000.37535	1.28

5999525.57685	1265.23337282	209.568396298	6001000.37861	1.29

5999521.47781	1267.52492576	211.379146192	6001000.38189	1.3

5999517.37136	1269.82062628	213.193175658	6001000.38516	1.31

5999513.25747	1272.12048189	215.010490632	6001000.38845	1.32

5999509.13614	1274.42450008	216.83109706	6001000.39173	1.33

5999505.00734	1276.73268838	218.655000901	6001000.39503	1.34

5999500.87107	1279.04505433	220.482208121	6001000.39833	1.35

5999496.72731	1281.36160549	222.312724701	6001000.40164	1.36

5999492.57604	1283.6823494	224.146556628	6001000.40495	1.37

5999488.41726	1286.00729366	225.983709905	6001000.40827	1.38

5999484.25095	1288.33644586	227.824190542	6001000.41159	1.39

5999480.0771	1290.6698136	229.668004562	6001000.41492	1.4

5999475.8957	1293.00740449	231.515157996	6001000.41826	1.41

5999471.70672	1295.34922618	233.365656891	6001000.4216	1.42

5999467.51016	1297.69528631	235.2195073	6001000.42495	1.43

5999463.306	1300.04559254	237.076715289	6001000.4283	1.44

5999459.09422	1302.40015254	238.937286936	6001000.43166	1.45

5999454.87483	1304.758974	240.801228327	6001000.43503	1.46

5999450.64779	1307.12206463	242.668545562	6001000.4384	1.47

5999446.41311	1309.48943214	244.539244751	6001000.44178	1.48

5999442.17075	1311.86108425	246.413332014	6001000.44517	1.49

5999437.92072	1314.23702872	248.290813484	6001000.44856	1.5

5999433.66299	1316.6172733	250.171695303	6001000.45196	1.51

5999429.39755	1319.00182577	252.055983626	6001000.45536	1.52

5999425.12439	1321.3906939	253.943684617	6001000.45877	1.53

5999420.8435	1323.7838855	255.834804453	6001000.46219	1.54

5999416.55485	1326.18140838	257.729349322	6001000.46561	1.55

5999412.25844	1328.58327037	259.627325423	6001000.46904	1.56

5999407.95425	1330.98947931	261.528738965	6001000.47247	1.57

5999403.64227	1333.40004306	263.433596169	6001000.47591	1.58

5999399.32248	1335.81496948	265.341903268	6001000.47936	1.59

5999394.99488	1338.23426647	267.253666506	6001000.48281	1.6

5999390.65944	1340.65794192	269.168892138	6001000.48627	1.61

5999386.31614	1343.08600374	271.087586429	6001000.48973	1.62

5999381.96499	1345.51845986	273.009755657	6001000.49321	1.63

5999377.60596	1347.95531822	274.935406112	6001000.49668	1.64

5999373.23904	1350.39658678	276.864544093	6001000.50017	1.65

5999368.86421	1352.84227351	278.797175912	6001000.50366	1.66

5999364.48146	1355.29238639	280.733307893	6001000.50716	1.67

5999360.09078	1357.74693342	282.672946369	6001000.51066	1.68

5999355.69215	1360.20592261	284.616097687	6001000.51417	1.69

5999351.28556	1362.66936199	286.562768204	6001000.51769	1.7

5999346.87098	1365.13725961	288.512964289	6001000.52121	1.71

5999342.44842	1367.60962351	290.466692323	6001000.52474	1.72

5999338.01785	1370.08646178	292.423958697	6001000.52827	1.73

5999333.57926	1372.56778249	294.384769815	6001000.53181	1.74

5999329.13264	1375.05359375	296.349132091	6001000.53536	1.75

5999324.67796	1377.54390367	298.317051954	6001000.53892	1.76

5999320.21522	1380.03872039	300.28853584	6001000.54248	1.77

5999315.7444	1382.53805203	302.2635902	6001000.54604	1.78

5999311.26549	1385.04190677	304.242221495	6001000.54962	1.79

5999306.77847	1387.55029278	306.224436199	6001000.5532	1.8

5999302.28332	1390.06321824	308.210240797	6001000.55678	1.81

5999297.78004	1392.58069136	310.199641785	6001000.56038	1.82

5999293.26861	1395.10272035	312.192645671	6001000.56398	1.83

5999288.74901	1397.62931346	314.189258976	6001000.56758	1.84

5999284.22123	1400.16047892	316.189488231	6001000.57119	1.85

5999279.68525	1402.69622499	318.193339981	6001000.57481	1.86

5999275.14106	1405.23655996	320.200820781	6001000.57844	1.87

5999270.58864	1407.78149212	322.211937199	6001000.58207	1.88

5999266.02798	1410.33102977	324.226695813	6001000.58571	1.89

5999261.45907	1412.88518123	326.245103214	6001000.58936	1.9

5999256.88189	1415.44395485	328.267166007	6001000.59301	1.91

5999252.29642	1418.00735897	330.292890805	6001000.59667	1.92

5999247.70264	1420.57540196	332.322284237	6001000.60033	1.93

5999243.10056	1423.14809221	334.35535294	6001000.604	1.94

5999238.49014	1425.72543811	336.392103566	6001000.60768	1.95

5999233.87138	1428.30744806	338.432542777	6001000.61137	1.96

5999229.24425	1430.89413051	340.47667725	6001000.61506	1.97

5999224.60875	1433.48549389	342.524513669	6001000.61876	1.98

5999219.96486	1436.08154666	344.576058736	6001000.62246	1.99

5999215.31256	1438.68229729	346.631319161	6001000.62617	2.0

5999210.65184	1441.28775427	348.690301667	6001000.62989	2.01

5999205.98268	1443.89792611	350.75301299	6001000.63362	2.02

5999201.30507	1446.51282132	352.819459877	6001000.63735	2.03

5999196.61899	1449.13244844	354.88964909	6001000.64109	2.04

5999191.92443	1451.75681602	356.963587398	6001000.64483	2.05

5999187.22137	1454.38593262	359.041281588	6001000.64858	2.06

5999182.5098	1457.01980682	361.122738454	6001000.65234	2.07

5999177.7897	1459.65844722	363.207964808	6001000.65611	2.08

5999173.06105	1462.30186243	365.296967468	6001000.65988	2.09

5999168.32385	1464.95006107	367.38975327	6001000.66366	2.1

5999163.57807	1467.6030518	369.486329058	6001000.66745	2.11

5999158.8237	1470.26084326	371.586701691	6001000.67124	2.12

5999154.06072	1472.92344413	373.69087804	6001000.67504	2.13

5999149.28912	1475.59086311	375.798864987	6001000.67885	2.14

5999144.50888	1478.26310889	377.910669429	6001000.68266	2.15

5999139.71999	1480.94019019	380.026298272	6001000.68648	2.16

5999134.92243	1483.62211575	382.145758437	6001000.69031	2.17

5999130.11619	1486.30889433	384.269056858	6001000.69414	2.18

5999125.30125	1489.00053469	386.396200479	6001000.69798	2.19

5999120.47759	1491.69704561	388.527196258	6001000.70183	2.2

5999115.6452	1494.3984359	390.662051166	6001000.70569	2.21

5999110.80406	1497.10471436	392.800772187	6001000.70955	2.22

5999105.95416	1499.81588983	394.943366315	6001000.71342	2.23

5999101.09548	1502.53197117	397.08984056	6001000.7173	2.24

5999096.22801	1505.25296722	399.240201942	6001000.72118	2.25

5999091.35173	1507.97888687	401.394457494	6001000.72507	2.26

5999086.46661	1510.70973901	403.552614264	6001000.72897	2.27

5999081.57266	1513.44553256	405.714679311	6001000.73287	2.28

5999076.66985	1516.18627643	407.880659706	6001000.73678	2.29

5999071.75816	1518.93197959	410.050562534	6001000.7407	2.3

5999066.83758	1521.68265097	412.224394892	6001000.74463	2.31

5999061.9081	1524.43829956	414.402163892	6001000.74856	2.32

5999056.96969	1527.19893435	416.583876655	6001000.7525	2.33

5999052.02234	1529.96456435	418.769540318	6001000.75645	2.34

5999047.06604	1532.73519858	420.95916203	6001000.7604	2.35

5999042.10077	1535.51084608	423.152748953	6001000.76436	2.36

5999037.1265	1538.29151591	425.350308262	6001000.76833	2.37

5999032.14324	1541.07721713	427.551847144	6001000.7723	2.38

5999027.15095	1543.86795885	429.757372799	6001000.77629	2.39

5999022.14963	1546.66375016	431.966892442	6001000.78028	2.4

5999017.13926	1549.46460018	434.1804133	6001000.78427	2.41

5999012.11982	1552.27051806	436.397942611	6001000.78828	2.42

5999007.09129	1555.08151294	438.61948763	6001000.79229	2.43

5999002.05366	1557.89759401	440.845055621	6001000.79631	2.44

5998997.00691	1560.71877044	443.074653864	6001000.80033	2.45

5998991.95103	1563.54505144	445.308289652	6001000.80437	2.46

5998986.88599	1566.37644623	447.54597029	6001000.80841	2.47

5998981.81179	1569.21296405	449.787703095	6001000.81246	2.48

5998976.7284	1572.05461415	452.033495401	6001000.81651	2.49

5998971.63581	1574.90140581	454.283354553	6001000.82057	2.5

5998966.53401	1577.75334831	456.537287907	6001000.82464	2.51

5998961.42297	1580.61045095	458.795302837	6001000.82872	2.52

5998956.30268	1583.47272305	461.057406727	6001000.83281	2.53

5998951.17312	1586.34017396	463.323606976	6001000.8369	2.54

5998946.03427	1589.21281302	465.593910994	6001000.841	2.55

5998940.88613	1592.09064961	467.868326208	6001000.8451	2.56

5998935.72866	1594.97369312	470.146860055	6001000.84922	2.57

5998930.56187	1597.86195294	472.429519988	6001000.85334	2.58

5998925.38572	1600.75543851	474.716313472	6001000.85747	2.59

5998920.2002	1603.65415926	477.007247985	6001000.8616	2.6

5998915.00529	1606.55812465	479.30233102	6001000.86575	2.61

5998909.80099	1609.46734414	481.601570083	6001000.8699	2.62

5998904.58726	1612.38182724	483.904972694	6001000.87406	2.63

5998899.3641	1615.30158344	486.212546384	6001000.87823	2.64

5998894.13148	1618.22662227	488.524298702	6001000.8824	2.65

5998888.88939	1621.15695328	490.840237207	6001000.88658	2.66

5998883.63782	1624.09258601	493.160369472	6001000.89077	2.67

5998878.37673	1627.03353005	495.484703087	6001000.89497	2.68

5998873.10613	1629.97979498	497.813245651	6001000.89917	2.69

5998867.82599	1632.93139043	500.14600478	6001000.90338	2.7

5998862.53629	1635.88832601	502.482988103	6001000.9076	2.71

5998857.23702	1638.85061137	504.824203262	6001000.91183	2.72

5998851.92815	1641.81825617	507.169657914	6001000.91607	2.73

5998846.60968	1644.79127009	509.519359728	6001000.92031	2.74

5998841.28158	1647.76966283	511.873316389	6001000.92456	2.75

5998835.94384	1650.75344411	514.231535595	6001000.92882	2.76

5998830.59643	1653.74262365	516.594025057	6001000.93308	2.77

5998825.23935	1656.7372112	518.960792502	6001000.93735	2.78

5998819.87257	1659.73721653	521.331845669	6001000.94164	2.79

5998814.49608	1662.74264943	523.707192311	6001000.94592	2.8

5998809.10986	1665.75351969	526.086840196	6001000.95022	2.81

5998803.71389	1668.76983715	528.470797106	6001000.95452	2.82

5998798.30815	1671.79161162	530.859070837	6001000.95884	2.83

5998792.89263	1674.81885297	533.251669198	6001000.96316	2.84

5998787.46731	1677.85157108	535.648600014	6001000.96748	2.85

5998782.03217	1680.88977583	538.049871122	6001000.97182	2.86

5998776.58719	1683.93347712	540.455490376	6001000.97616	2.87

5998771.13236	1686.9826849	542.86546564	6001000.98051	2.88

5998765.66766	1690.03740909	545.279804796	6001000.98487	2.89

5998760.19306	1693.09765967	547.698515738	6001000.98924	2.9

5998754.70856	1696.16344661	550.121606376	6001000.99361	2.91

5998749.21413	1699.23477991	552.549084633	6001000.998	2.92

5998743.70976	1702.31166958	554.980958447	6001001.00239	2.93

5998738.19542	1705.39412566	557.417235769	6001001.00679	2.94

5998732.67111	1708.48215821	559.857924566	6001001.01119	2.95

5998727.1368	1711.57577729	562.30303282	6001001.01561	2.96

5998721.59247	1714.67499298	564.752568524	6001001.02003	2.97

5998716.0381	1717.7798154	567.206539689	6001001.02446	2.98

5998710.47369	1720.89025467	569.664954338	6001001.0289	2.99

5998704.8992	1724.00632094	572.127820511	6001001.03334	3.0

5998699.31463	1727.12802435	574.59514626	6001001.0378	3.01

5998693.71995	1730.2553751	577.066939653	6001001.04226	3.02

5998688.11514	1733.38838338	579.543208772	6001001.04673	3.03

5998682.50019	1736.52705941	582.023961714	6001001.05121	3.04

5998676.87508	1739.67141341	584.509206591	6001001.0557	3.05

5998671.23978	1742.82145565	586.998951527	6001001.06019	3.06

5998665.59429	1745.97719638	589.493204665	6001001.06469	3.07

5998659.93858	1749.13864592	591.991974159	6001001.0692	3.08

5998654.27264	1752.30581455	594.49526818	6001001.07372	3.09

5998648.59644	1755.47871261	597.003094912	6001001.07825	3.1

5998642.90997	1758.65735044	599.515462556	6001001.08279	3.11

5998637.21321	1761.84173841	602.032379325	6001001.08733	3.12

5998631.50614	1765.03188689	604.553853449	6001001.09188	3.13

5998625.78874	1768.2278063	607.079893172	6001001.09644	3.14

5998620.061	1771.42950704	609.610506754	6001001.10101	3.15

5998614.32289	1774.63699956	612.145702467	6001001.10559	3.16

5998608.57439	1777.85029432	614.685488602	6001001.11017	3.17

5998602.81549	1781.06940179	617.229873462	6001001.11477	3.18

5998597.04617	1784.29433246	619.778865365	6001001.11937	3.19

5998591.26641	1787.52509685	622.332472647	6001001.12398	3.2

5998585.47619	1790.76170549	624.890703654	6001001.12859	3.21

5998579.67549	1794.00416894	627.453566753	6001001.13322	3.22

5998573.86429	1797.25249777	630.021070321	6001001.13786	3.23

5998568.04257	1800.50670255	632.593222753	6001001.1425	3.24

5998562.21032	1803.76679391	635.170032459	6001001.14715	3.25

5998556.36752	1807.03278247	637.751507862	6001001.15181	3.26

5998550.51414	1810.30467888	640.337657404	6001001.15648	3.27

5998544.65017	1813.5824938	642.928489538	6001001.16116	3.28

5998538.77559	1816.86623792	645.524012735	6001001.16584	3.29

5998532.89038	1820.15592194	648.12423548	6001001.17054	3.3

5998526.99451	1823.45155658	650.729166275	6001001.17524	3.31

5998521.08798	1826.7531526	653.338813636	6001001.17995	3.32

5998515.17076	1830.06072075	655.953186095	6001001.18467	3.33

5998509.24283	1833.37427181	658.572292197	6001001.1894	3.34

5998503.30417	1836.69381659	661.196140507	6001001.19413	3.35

5998497.35477	1840.0193659	663.824739601	6001001.19888	3.36

5998491.3946	1843.35093058	666.458098073	6001001.20363	3.37

5998485.42365	1846.6885215	669.096224532	6001001.20839	3.38

5998479.44189	1850.03214953	671.739127603	6001001.21316	3.39

5998473.4493	1853.38182558	674.386815925	6001001.21794	3.4

5998467.44587	1856.73756055	677.039298155	6001001.22273	3.41

5998461.43158	1860.09936539	679.696582962	6001001.22753	3.42

5998455.4064	1863.46725105	682.358679035	6001001.23233	3.43

5998449.37032	1866.84122852	685.025595076	6001001.23715	3.44

5998443.32332	1870.22130878	687.697339803	6001001.24197	3.45

5998437.26537	1873.60750286	690.37392195	6001001.2468	3.46

5998431.19647	1876.99982179	693.055350267	6001001.25164	3.47

5998425.11658	1880.39827662	695.741633519	6001001.25649	3.48

5998419.02569	1883.80287844	698.432780488	6001001.26135	3.49

5998412.92377	1887.21363834	701.128799971	6001001.26621	3.5

5998406.81082	1890.63056743	703.829700782	6001001.27109	3.51

5998400.6868	1894.05367686	706.535491749	6001001.27597	3.52

5998394.5517	1897.48297777	709.246181717	6001001.28086	3.53

5998388.4055	1900.91848134	711.961779548	6001001.28577	3.54

5998382.24818	1904.36019877	714.682294117	6001001.29068	3.55

5998376.07972	1907.80814128	717.407734319	6001001.29559	3.56

5998369.90009	1911.2623201	720.138109062	6001001.30052	3.57

5998363.70929	1914.72274649	722.873427272	6001001.30546	3.58

5998357.50728	1918.18943173	725.613697888	6001001.31041	3.59

5998351.29404	1921.6623871	728.35892987	6001001.31536	3.6

5998345.06957	1925.14162394	731.10913219	6001001.32033	3.61

5998338.83383	1928.62715357	733.864313838	6001001.3253	3.62

5998332.58681	1932.11898736	736.62448382	6001001.33028	3.63

5998326.32848	1935.61713668	739.389651158	6001001.33527	3.64

5998320.05883	1939.12161293	742.159824891	6001001.34027	3.65

5998313.77784	1942.63242754	744.935014073	6001001.34528	3.66

5998307.48548	1946.14959194	747.715227775	6001001.3503	3.67

5998301.18173	1949.67311759	750.500475086	6001001.35532	3.68

5998294.86658	1953.20301598	753.290765109	6001001.36036	3.69

5998288.54	1956.7392986	756.086106964	6001001.36541	3.7

5998282.20197	1960.28197698	758.886509789	6001001.37046	3.71

5998275.85248	1963.83106266	761.691982735	6001001.37552	3.72

5998269.49149	1967.3865672	764.502534974	6001001.3806	3.73

5998263.119	1970.9485022	767.318175691	6001001.38568	3.74

5998256.73497	1974.51687925	770.13891409	6001001.39077	3.75

5998250.3394	1978.09170998	772.96475939	6001001.39587	3.76

5998243.93225	1981.67300605	775.795720828	6001001.40098	3.77

5998237.51351	1985.26077911	778.631807655	6001001.4061	3.78

5998231.08315	1988.85504085	781.473029142	6001001.41122	3.79

5998224.64116	1992.45580299	784.319394575	6001001.41636	3.8

5998218.18752	1996.06307726	787.170913256	6001001.42151	3.81

5998211.72219	1999.67687542	790.027594507	6001001.42666	3.82

5998205.24517	2003.29720922	792.889447663	6001001.43183	3.83

5998198.75643	2006.92409047	795.756482078	6001001.437	3.84

5998192.25595	2010.55753099	798.628707122	6001001.44219	3.85

5998185.7437	2014.1975426	801.506132183	6001001.44738	3.86

5998179.21968	2017.84413718	804.388766665	6001001.45258	3.87

5998172.68385	2021.49732659	807.276619989	6001001.45779	3.88

5998166.13619	2025.15712274	810.169701592	6001001.46301	3.89

5998159.57669	2028.82353756	813.068020932	6001001.46824	3.9

5998153.00531	2032.49658298	815.971587479	6001001.47348	3.91

5998146.42205	2036.17627097	818.880410723	6001001.47873	3.92

5998139.82688	2039.86261352	821.794500171	6001001.48399	3.93

5998133.21977	2043.55562263	824.713865346	6001001.48926	3.94

5998126.60071	2047.25531034	827.63851579	6001001.49454	3.95

5998119.96968	2050.96168869	830.568461059	6001001.49983	3.96

5998113.32664	2054.67476977	833.50371073	6001001.50512	3.97

5998106.67159	2058.39456566	836.444274396	6001001.51043	3.98

5998100.0045	2062.12108848	839.390161665	6001001.51575	3.99

5998093.32534	2065.85435037	842.341382165	6001001.52107	4.0

5998086.6341	2069.59436348	845.297945542	6001001.52641	4.01

5998079.93075	2073.34114001	848.259861456	6001001.53175	4.02

5998073.21528	2077.09469215	851.227139588	6001001.53711	4.03

5998066.48765	2080.85503214	854.199789634	6001001.54247	4.04

5998059.74785	2084.62217221	857.177821308	6001001.54785	4.05

5998052.99586	2088.39612464	860.161244343	6001001.55323	4.06

5998046.23165	2092.17690172	863.150068489	6001001.55862	4.07

5998039.45521	2095.96451576	866.144303511	6001001.56403	4.08

5998032.6665	2099.7589791	869.143959196	6001001.56944	4.09

5998025.86551	2103.56030409	872.149045344	6001001.57486	4.1

5998019.05222	2107.36850313	875.159571777	6001001.58029	4.11

5998012.2266	2111.1835886	878.175548332	6001001.58574	4.12

5998005.38863	2115.00557294	881.196984865	6001001.59119	4.13

5997998.53829	2118.83446858	884.223891249	6001001.59665	4.14

5997991.67556	2122.67028801	887.256277375	6001001.60212	4.15

5997984.80041	2126.51304371	890.294153151	6001001.6076	4.16

5997977.91282	2130.3627482	893.337528506	6001001.6131	4.17

5997971.01277	2134.21941401	896.386413383	6001001.6186	4.18

5997964.10024	2138.08305371	899.440817746	6001001.62411	4.19

5997957.1752	2141.95367986	902.500751574	6001001.62963	4.2

5997950.23763	2145.83130509	905.566224867	6001001.63516	4.21

5997943.28751	2149.71594201	908.637247641	6001001.6407	4.22

5997936.32482	2153.60760328	911.713829932	6001001.64626	4.23

5997929.34953	2157.50630156	914.795981791	6001001.65182	4.24

5997922.36163	2161.41204956	917.88371329	6001001.65739	4.25

5997915.36108	2165.32485999	920.977034519	6001001.66297	4.26

5997908.34786	2169.24474559	924.075955584	6001001.66856	4.27

5997901.32196	2173.17171913	927.180486611	6001001.67416	4.28

5997894.28334	2177.10579338	930.290637745	6001001.67977	4.29

5997887.232	2181.04698117	933.406419146	6001001.6854	4.3

5997880.16789	2184.99529533	936.527840997	6001001.69103	4.31

5997873.09101	2188.9507487	939.654913495	6001001.69667	4.32

5997866.00132	2192.91335417	942.787646858	6001001.70232	4.33

5997858.89881	2196.88312464	945.926051322	6001001.70799	4.34

5997851.78345	2200.86007303	949.070137141	6001001.71366	4.35

