S	I	R	Total	Time
3.76901884062	39.2396336411	390.991308312	433.999960794	58.0

3.76198432282	35.5104039852	394.723843124	433.996231433	59.0

3.60899925832	35.4998623771	394.891102892	433.999964528	59.0

3.60290485603	32.1257940438	398.267891456	433.996590356	60.0

3.47402568721	32.1130127092	398.412929513	433.99996791	60.0

3.46871849322	29.0606502383	401.467546735	433.996915466	61.0

3.36031448681	29.0469219146	401.592734571	433.999970972	61.0

3.35567081947	26.2858441905	404.35569482	433.99720983	62.0

3.2647976096	26.2720530457	404.463123089	433.999973744	62.0

3.26071668359	23.7746293235	406.962130262	433.997476269	63.0

3.18496665747	23.7613643128	407.053645282	433.999976252	63.0

3.18136576995	21.502521238	409.313830361	433.997717368	64.0

3.1187546776	21.4901585713	409.391065273	433.999978522	64.0

3.11556551495	19.4471604645	411.435209511	433.997935491	65.0

3.06444576483	19.4359237979	411.499611011	433.999980574	65.0

3.0616115458	17.5881673314	413.348353914	433.998132791	66.0

3.02060534237	17.5781718024	413.401205286	433.999982431	66.0

3.01807859093	15.9069954338	415.073237208	433.998311233	67.0

2.98602595667	15.8982799178	415.115678235	433.999984109	67.0

2.98376675306	14.3867879412	416.627917906	433.9984726	68.0

2.95968481073	14.3793386824	416.660962134	433.999985627	68.0

2.95765940843	13.0122394332	418.028719673	433.998618514	69.0

2.94071025064	13.0060073328	418.053269417	433.999987	69.0

2.93888997564	11.7694648824	419.290395588	433.998750446	70.0

2.92835513369	11.7643781093	419.307254998	433.999988241	70.0

2.92671550288	10.6458766708	420.426277557	433.99886973	71.0

2.92197552405	10.6418498123	420.436164027	433.999989363	71.0

2.92049553511	9.63007002061	421.44841202	433.998977576	72.0

2.9210135421	9.62701067124	421.451966164	433.999990377	72.0

2.9196750982	8.71171688772	422.367683092	433.999075077	73.0

2.92498347327	8.7095303371	422.365477484	433.999991294	73.0

2.92377091468	7.88146813527	423.193924177	433.999163227	74.0

2.93346045112	7.88006064837	423.186471024	433.999992124	74.0

2.93236017179	7.13086366653	423.936019084	433.999242922	75.0

2.94607118557	7.13014472104	423.923776967	433.999992873	75.0

2.94507131785	6.45225010561	424.601993552	433.999314975	76.0

2.96248632546	6.45213385984	424.585373366	433.999993551	76.0

2.96157647964	5.83870556721	425.199098073	433.99938012	77.0

2.98241413423	5.83911176277	425.178468267	433.999994164	77.0

2.98158518239	5.28397103534	425.733882803	433.999439021	78.0

3.00559522639	5.28482548743	425.709574004	433.999994718	78.0

3.00483912223	4.78238786787	426.212265288	433.999492278	79.0

3.03179816513	4.78362265795	426.184574396	433.999995219	79.0

3.03110779326	4.32884095403	426.639591688	433.999540436	80.0

3.06081576266	4.33039441068	426.608785499	433.999995672	80.0

3.06018481189	3.91870706908	427.020692102	433.999583983	81.0

3.09246195655	3.92052360146	426.987010524	433.999996082	81.0

3.09188481306	3.54780799384	427.359930558	433.999623365	82.0

3.12656916054	3.54983782575	427.323589466	433.999996452	82.0

3.1260408174	3.21236799216	427.661250172	433.999658981	83.0

3.16298600786	3.21456683235	427.622443947	433.999996787	83.0

3.16250198813	2.90897526622	427.928213941	433.999691195	84.0

3.20157542066	2.91130394148	427.887117728	433.99999709	84.0

3.20113171177	2.63454703713	428.164041584	433.999720333	85.0

3.24221295165	2.63697110746	428.120813306	433.999997365	85.0

3.24180594923	2.38629792505	428.371642817	433.999746691	86.0

3.28478535382	2.38878729489	428.326424964	433.999997613	86.0

3.28441181345	2.16171132857	428.553647394	433.999770536	87.0

3.32918934205	2.16423986415	428.506568631	433.999997837	87.0

3.32884633762	1.95851352829	428.712432245	433.999792111	88.0

3.3753305169	1.96105868795	428.663608835	433.99999804	88.0

3.37501540464	1.7746502623	428.850145965	433.999811632	89.0

3.42312242594	1.77719274452	428.799683054	433.999998224	89.0

3.42283281313	1.60826554338	428.96873094	433.999829297	90.0

3.47248574211	1.6107889553	428.916723693	433.99999839	90.0

3.47221945991	1.45768250764	429.069943316	433.999845284	91.0

3.52334754231	1.46017305587	429.016477943	433.999998541	91.0

3.52310262194	1.32138610345	429.155371028	433.999859754	92.0

3.57564067173	1.32383230764	429.100525698	433.999998677	92.0

3.57541532363	1.19800744634	429.226450082	433.999872852	93.0

3.62930318219	1.20039987574	429.170295743	433.999998801	93.0

3.62909577773	1.08630968176	429.284479251	433.99988471	94.0

3.68427783439	1.08864071413	429.227080364	433.999998912	94.0

3.68408688972	0.985175212047	429.330633345	433.999895447	95.0

3.74051165559	0.98743881416	429.272048544	433.999999013	95.0

3.7403358173	0.893594157216	429.365975194	433.999905169	96.0

3.79795554539	0.895785685867	429.306257874	433.999999105	96.0

3.79779357793	0.81065393138	429.391466464	433.999913973	97.0

3.85656392379	0.812769953702	429.33066531	433.999999188	97.0

3.85641469815	0.735529827725	429.407977422	433.999921948	98.0

3.91629441593	0.737567959562	429.346136888	433.999999263	98.0

3.91615689968	0.667476515027	429.416295757	433.999929172	99.0

3.97710756938	0.669435276031	429.353456486	433.999999331	99.0

3.97698081765	0.605820357888	429.417134541	433.999935716	100.0

4.03896659983	0.607699042061	429.353333751	433.999999393	100.0

4.03884974731	0.549952481224	429.411139418	433.999941646	101.0

4.10183716208	0.55175104161	429.346411245	433.999999449	101.0

4.10172941585	0.499322507092	429.398895097	433.99994702	102.0

4.16568714333	0.501041453426	429.333270903	433.9999995	102.0

4.16558777637	0.453432898846	429.380931216	433.999951891	103.0

4.23048647636	0.455073206967	429.314439862	433.999999545	103.0

4.23039482172	0.41183385381	429.357727631	433.999956306	104.0

4.29620697031	0.413396885759	429.290395731	433.999999587	104.0

4.29612241587	0.374118691341	429.329719202	433.999960309	105.0

4.36282215734	0.375606125115	429.261571342	433.999999625	105.0

4.36274414105	0.339919688228	429.297300109	433.999963938	106.0

4.4303071533	0.341333456226	429.22835905	433.999999659	106.0

4.43023515888	0.308904318046	429.260827753	433.99996723	107.0

4.49863853113	0.310246553339	429.191114606	433.99999969	107.0

4.49857208415	0.280771855236	429.220626276	433.999970215	108.0

4.56779420559	0.282044844836	429.150160668	433.999999718	108.0

4.56773286995	0.255250308502	429.176989745	433.999972924	109.0

4.63775332823	0.2564564529	429.105789963	433.999999744	109.0

4.63769670293	0.232093651537	429.130185027	433.999975381	110.0

4.70849619155	0.23323542981	429.058268146	433.999999767	110.0

4.70844390778	0.21107932217	429.080454381	433.999977611	111.0

4.78000414159	0.212159262066	429.007836384	433.999999788	111.0

4.77995586001	0.192005963868	429.028017811	433.999979635	112.0

4.85225949789	0.193026616282	428.954713693	433.999999807	112.0

4.85221490626	0.174691386015	428.97307518	433.999981472	113.0

4.92524548041	0.175655303366	428.899099041	433.999999825	113.0

4.92520429132	0.158970721718	428.915808127	433.99998314	114.0

4.99894614257	0.159880439764	428.841173258	433.99999984	114.0

4.99890809142	0.144694763929	428.856381799	433.999984655	115.0

5.07334630991	0.145552786601	428.781100758	433.999999855	115.0

5.07331115306	0.131728462554	428.794946415	433.99998603	116.0

