S	I	R	Total	Time
650.22722296	11.9121363018	6408.86062236	7070.99998162	120.0

649.83062444	10.6946515121	6410.47296398	7070.99823993	121.0

649.50348989	10.708895617	6410.78759796	7070.99998347	121.0

649.147344267	9.61402320018	6412.23704994	7070.99841741	122.0

648.815509621	9.62835504102	6412.55612047	7070.99998514	122.0

648.495635618	8.6436438215	6413.85929739	7070.99857683	123.0

648.159375731	8.65791400887	6414.18269689	7070.99998663	123.0

647.872030477	7.77218308936	6415.35450646	7070.99872003	124.0

647.531605165	7.78627071715	6415.68211209	7070.99998797	124.0

647.273437426	6.98948002238	6416.73593122	7070.99884867	125.0

646.929092155	7.00328847531	6417.06760855	7070.99998918	125.0

646.697100669	6.28642234198	6418.01544124	7070.99896425	126.0

646.349067245	6.2998756586	6418.35104736	7070.99999027	126.0

646.14056359	5.65483819743	6419.20366632	7070.99906811	127.0

645.789060838	5.66787791904	6419.54305248	7070.99999124	127.0

645.601636324	5.08739899014	6420.31012613	7070.99916144	128.0

645.246870754	5.09998143469	6420.65313993	7070.99999212	128.0

645.07836689	4.57753218371	6421.34334625	7070.99924532	129.0

644.720533348	4.5896260909	6421.68983347	7070.9999929	129.0

644.56901548	4.11934309232	6422.31096214	7070.99932072	130.0

644.208297778	4.13092759272	6422.66076824	7070.99999361	130.0

644.07203156	3.70754473706	6423.21981219	7070.99938849	131.0

643.708603085	3.7186076038	6423.57278356	7070.99999425	131.0

643.586033458	3.33739494861	6424.07602102	7070.99944943	132.0

643.220057758	3.34793109512	6424.43200597	7070.99999482	132.0

643.109790179	3.00463997556	6424.88507406	7070.99950422	133.0

642.741421521	3.01465016757	6425.24392365	7070.99999534	133.0

642.642205178	2.70546393125	6425.65188438	7070.99955349	134.0

642.271589087	2.71495368501	6426.01345303	7070.9999958	134.0

642.182301905	2.43644347891	6426.38085242	7070.9995978	135.0

641.809575671	2.4454221211	6426.74499842	7070.99999621	135.0

641.729210894	2.19450721506	6427.07591955	7070.99963766	136.0

641.354504063	2.20298708294	6427.44250544	7070.99999659	136.0

641.282158263	1.97689926612	6427.740616	7070.99967353	137.0

640.905593091	1.98489502924	6428.10950881	7070.99999693	137.0

640.840455433	1.78114666222	6428.3781037	7070.99970579	138.0

640.462147328	1.78867474928	6428.74917515	7070.99999723	138.0

640.40348997	1.60503009724	6428.99121476	7070.99973483	139.0

640.023547904	1.61210821366	6429.36434139	7070.9999975	139.0

639.970717399	1.44655772343	6429.58248584	7070.99976096	140.0

639.589244297	1.45320444742	6429.957549	7070.99999775	140.0

639.541653902	1.30394166609	6430.15418891	7070.99978448	141.0

639.15874701	1.31017611202	6430.53107485	7070.99999797	141.0

639.115869799	1.17557697527	6430.70835888	7070.99980566	142.0

638.731621032	1.18141851512	6431.08695862	7070.99999817	142.0

638.692983723	1.06002276146	6431.24681824	7070.99982472	143.0

638.307479989	1.06549079598	6431.62702756	7070.99999835	143.0

638.272657424	0.955985288016	6431.77119918	7070.99984189	144.0

637.885980933	0.961099060405	6432.15291852	7070.99999851	144.0

637.854591123	0.862302816736	6432.28296342	7070.99985736	145.0

637.466819677	0.867081262731	6432.66609772	7070.99999866	145.0

637.438519371	0.777932024217	6432.78341989	7070.99987129	146.0

637.049726628	0.782393653069	6433.16787851	7070.99999879	146.0

637.024207338	0.701935825528	6433.27374067	7070.99988384	147.0

636.634463073	0.706098627258	6433.6594372	7070.9999989	147.0

636.611447512	0.633472458739	6433.75497517	7070.99989514	148.0

636.220817852	0.637353833597	6434.14182733	7070.99999901	148.0

636.200056742	0.571785699131	6434.22806289	7070.99990534	149.0

635.808604387	0.575402405775	6434.61599231	7070.99999911	149.0

635.789873595	0.516196085558	6434.69384484	7070.99991452	150.0

635.397658033	0.519564204923	6435.08277696	7070.99999919	150.0

635.380756004	0.466093053707	6435.15307374	7070.9999228	151.0

634.987833701	0.469227965967	6435.5429376	7070.99999927	151.0

634.972579159	0.420927881956	6435.60642323	7070.99993027	152.0

634.579003745	0.423844254348	6435.99715134	7070.99999934	152.0

634.565233625	0.380207365385	6436.05449601	7070.999937	153.0

634.171056065	0.382919148968	6436.44602419	7070.99999941	153.0

634.158623664	0.343488142291	6436.49783127	7070.99994307	154.0

633.763892418	0.346008576006	6436.89009847	7070.99999946	154.0

633.75266573	0.310371605458	6436.93691122	7070.99994855	155.0

633.357426903	0.312713226078	6437.32985939	7070.99999951	155.0

633.347287132	0.280499337502	6437.37216702	7070.99995349	156.0

632.951584614	0.282673994277	6437.76574095	7070.99999956	156.0

632.942424834	0.253549015915	6437.8039841	7070.99995795	157.0

632.546300433	0.2555678889	6438.19813128	7070.9999996	157.0

632.538024384	0.229230739147	6438.23270685	7070.99996198	158.0

632.141517946	0.231104360349	6438.62737733	7070.99999964	158.0

632.134038964	0.207283730085	6438.65864292	7070.99996561	159.0

631.737188488	0.209022006701	6439.05378918	7070.99999967	159.0

631.730428528	0.187473377871	6439.08206698	7070.99996889	160.0

631.333270276	0.189085617019	6439.47764381	7070.99999971	160.0

631.327159048	0.169588583069	6439.50322422	7070.99997185	161.0

630.929727642	0.171083517482	6439.89918857	7070.99999973	161.0

630.92420183	0.153439374794	6439.92233332	7070.99997453	162.0

630.526530346	0.154825189079	6440.31864422	7070.99999976	162.0

630.521532908	0.138854771741	6440.33958926	7070.99997694	163.0

630.123652965	0.140139128834	6440.73620769	7070.99999978	163.0

630.119132499	0.125680861917	6440.75516577	7070.99997913	164.0

629.721074341	0.126870929459	6441.15205453	7070.9999998	164.0

629.716984523	0.113779078538	6441.1692175	7070.9999811	165.0

629.318777094	0.114881554935	6441.56634117	7070.99999982	165.0

629.31507617	0.103024651861	6441.58188206	7070.99998288	166.0

628.916747187	0.104045791847	6441.97920686	7070.99999984	166.0

628.913397514	0.0933052188469	6441.99328176	7070.99998449	167.0

628.514973533	0.0942508584045	6442.39077546	7070.99999985	167.0

628.51194117	0.0845195744165	6442.40352521	7070.99998595	168.0

628.113447648	0.0853951549338	6442.80115706	7070.99999987	168.0

628.110701986	0.0765765497409	6442.81270873	7070.99998727	169.0

627.712163344	0.0773871413344	6443.21044939	7070.99999988	169.0

627.709676775	0.0693940045292	6443.22091768	7070.99998846	170.0

627.311116447	0.0701443284606	6443.61873912	7070.99999989	170.0

627.308864064	0.0628979216125	6443.62822755	7070.99998954	171.0

626.910304554	0.0635923717639	6444.02610298	7070.9999999	171.0

626.908263884	0.057021593342	6444.03470504	7070.99999051	172.0

626.50972681	0.0576642567231	6444.43260884	7070.99999991	172.0

626.507877574	0.0517048903973	6444.44040893	7070.9999914	173.0

626.109383716	0.0522995666749	6444.83831664	7070.99999992	173.0

626.10770761	0.0468936045768	6444.84539098	7070.9999922	174.0

625.70927695	0.0474438246266	6445.24327915	7070.99999993	174.0

625.707757449	0.042538858007	6445.24969661	7070.99999292	175.0

625.309409214	0.0430479014972	6445.64754282	7070.99999993	175.0

625.308031398	0.0385965719908	6445.6533656	7070.99999357	176.0

624.909784094	0.039067484014	6446.05114836	7070.99999994	176.0

624.90853449	0.0350269894118	6446.05643269	7070.99999417	177.0

624.51040594	0.0354625961885	6446.45413141	7070.99999994	177.0

624.509272378	0.0317942452376	6446.45892808	7070.9999947	178.0

624.111279753	0.0321971689177	6446.85652303	7070.99999995	178.0

624.110251238	0.0288659802265	6446.86087797	7070.99999519	179.0

623.712411088	0.0292386528194	6447.25835021	7070.99999995	179.0

623.711477688	0.0262129934456	6447.26230495	7070.99999563	180.0

623.313805973	0.0265576699119	6447.65963632	7070.99999996	180.0

623.312958709	0.0238089296571	6447.66322839	7070.99999603	181.0

622.915470823	0.0241277001964	6448.06040144	7070.99999996	181.0

622.914701583	0.0216299980368	6448.06366481	7070.99999639	182.0

622.517412383	0.0219247996072	6448.46066278	7070.99999997	182.0

622.516713829	0.0196547190481	6448.46362817	7070.99999672	183.0

622.119637659	0.0199273461543	6448.86043496	7070.99999997	183.0

622.119003159	0.0178636966225	6448.86313017	7070.99999702	184.0

621.722153869	0.0181158114072	6449.25973029	7070.99999997	184.0

621.721577425	0.016239413087	6449.26218045	7070.99999729	185.0

621.324968399	0.0164725547634	6449.65855902	7070.99999997	185.0

621.324444583	0.0147660445409	6449.66078691	7070.99999754	186.0

620.928088753	0.0149816382004	6450.05692958	7070.99999998	186.0

620.927612657	0.0134292946194	6450.05895581	7070.99999776	187.0

620.531522528	0.0136286594501	6450.45484879	7070.99999998	187.0

620.531089708	0.0122162447911	6450.45669201	7070.99999796	188.0

620.13527737	0.0124006017401	6450.85232201	7070.99999998	188.0

620.134883807	0.0111152195254	6450.85399912	7070.99999814	189.0

619.739360958	0.0112856984376	6451.24935333	7070.99999998	189.0

619.739003011	0.0101156648338	6451.25087963	7070.99999831	190.0

619.343780969	0.0102733110996	6451.6459457	7070.99999998	190.0

619.343455343	0.00920803884487	6451.64733508	7070.99999846	191.0

618.948545063	0.00935381958488	6452.0421011	7070.99999999	191.0

618.948248774	0.00838371320302	6452.04336611	7070.9999986	192.0

618.553660862	0.00851852302081	6452.4378206	7070.99999999	192.0

618.553391206	0.00763488420933	6452.43897263	7070.99999872	193.0

618.159135935	0.00775955053814	6452.8331045	7070.99999999	193.0

618.158890465	0.00695449272855	6452.83415388	7070.99999884	194.0

617.764977784	0.00706978079877	6453.22795242	7070.99999999	194.0

617.764754279	0.00633615198697	6453.22890851	7070.99999894	195.0

617.371193829	0.006442769439	6453.62236339	7070.99999999	195.0

617.370990278	0.00577408247359	6453.62323467	7070.99999903	196.0

616.977791403	0.00587268363956	6454.0163359	7070.99999999	196.0

616.977605984	0.00526305323677	6454.01713008	7070.99999912	197.0

616.584777739	0.00535424311328	6454.40986801	7070.99999999	197.0

616.584608798	0.00479832893972	6454.41059207	7070.9999992	198.0

616.192159964	0.00488266687256	6454.80295736	7070.99999999	198.0

616.192006002	0.00437562210251	6454.80361764	7070.99999927	199.0

615.799945095	0.00445362520295	6455.19560127	7070.99999999	199.0

615.799804752	0.00399105001568	6455.19620353	7070.99999933	200.0

