S	I	R	Total	Time

2020.99494295	0.00282511252869	0.00223179948718	2020.99999986	28.0

2020.99098156	0.00553083089098	0.0034876079728	2021.0	28.0

2020.99038793	0.00534739069808	0.0042644191242	2020.99999974	29.0

2020.98328987	0.0101343493585	0.00657577912278	2021.0	29.0

2020.98220214	0.0097982207932	0.00799915909413	2020.99999951	30.0

2020.969949	0.0179424189218	0.0121085685955	2020.99999999	30.0

2020.96802324	0.0173473052099	0.0146285991753	2020.99999914	31.0

2020.94778625	0.0305541735958	0.0216595609356	2020.99999999	31.0

2020.9445069	0.0295407170506	0.0259509223668	2020.99999854	32.0

2020.91286522	0.0496877138984	0.0374470446823	2020.99999998	32.0

2020.90753238	0.0480395203964	0.0444257224824	2020.99999762	33.0

2020.86085979	0.0768421946117	0.0622979794913	2020.99999996	33.0

2020.85261277	0.0742930439025	0.0730905095666	2020.99999632	34.0

2020.78732418	0.113162096415	0.0995136727064	2020.99999995	34.0

2020.77517963	0.109407628782	0.115407321432	2020.99999458	35.0

2020.68776782	0.159506632955	0.152725468479	2020.99999992	35.0

2020.6706505	0.154213705904	0.175128159047	2020.99999236	36.0

2020.55762108	0.216582866198	0.225795952764	2020.9999999	36.0

2020.53438027	0.209394464614	0.256214885433	2020.99998962	37.0

2020.39217128	0.285055986554	0.3227726	2020.99999986	37.0

2020.36158554	0.275592438374	0.362808358626	2020.99998634	38.0

2020.18650748	0.36561366417	0.447878674886	2020.99999982	38.0

2020.14728242	0.353471678143	0.499228368498	2020.99998247	39.0

2019.93548736	0.458989430686	0.6055229895	2020.99999978	39.0

2019.886251	0.443740307753	0.669986674167	2020.99997798	40.0

2019.63372064	0.565963743371	0.800315345594	2020.99999973	40.0

2019.57301875	0.547151494326	0.879802591502	2020.99997283	41.0

2019.27555515	0.687361876687	1.03708263835	2020.99999967	41.0

2019.20184684	0.664501342796	1.13361879588	2020.99996698	42.0

2018.85505793	0.824055533735	1.32088613778	2020.9999996	42.0

2018.76671118	0.796630376763	1.4366188243	2020.99996038	43.0

2018.36599368	0.976964715205	1.65704113496	2020.99999953	43.0

2018.26128075	0.94442525684	1.79424697766	2020.99995299	44.0

2017.80180603	1.14705501228	2.05113839815	2020.99999944	44.0

2017.67889929	1.10881606281	2.21222938939	2020.99994474	45.0

